x,y,houhold,phouhold
351100,7642300,0.3392857142857143,0.17857142857142858
350900,7641900,5.089285714285714,2.6785714285714284
350900,7642300,3.732142857142857,1.9642857142857142
355300,7641900,13.929577464788732,5.450704225352113
355100,7641900,4.859154929577465,1.9014084507042253
355100,7642100,0.323943661971831,0.1267605633802817
355300,7642300,0.323943661971831,0.1267605633802817
355300,7642100,3.563380281690141,1.3943661971830985
355500,7641900,31.51685393258427,13.370786516853933
355500,7642100,1.4831460674157304,0.6292134831460674
375500,7642300,0.8571428571428571,0.4
375700,7642100,7.285714285714286,3.4
375300,7642300,0.8571428571428571,0.4
375500,7641900,0.42857142857142855,0.2
375500,7642100,0.42857142857142855,0.2
375700,7641900,0.8571428571428571,0.4
375700,7642300,4.285714285714286,2
335500,7642100,0.6857142857142857,0
335300,7642900,5.142857142857143,0
335500,7642700,1.0285714285714285,0
335300,7642100,3.085714285714286,0
335500,7642900,0.6857142857142857,0
335300,7642700,1.3714285714285714,0
339900,7642100,2.9295774647887325,0.5633802816901409
339700,7642700,5.859154929577465,1.1267605633802817
339900,7642700,15.746478873239436,3.028169014084507
339900,7642500,1.4647887323943662,0.28169014084507044
340700,7642500,0.9230769230769231,0.15384615384615385
340300,7642500,2.4615384615384617,0.41025641025641024
340500,7642100,2.1538461538461537,0.358974358974359
340500,7642300,0.6153846153846154,0.10256410256410256
340500,7642700,1.5384615384615385,0.2564102564102564
340700,7642300,1.8461538461538463,0.3076923076923077
340100,7642700,2.4615384615384617,0.41025641025641024
341100,7642100,3.5714285714285716,1.7857142857142858
341300,7642100,36.42857142857143,18.214285714285715
341500,7642100,27,4
342100,7642100,51,18
342300,7642100,43,5
343900,7642100,16,4
347300,7642100,2.441860465116279,0.6976744186046512
347300,7642300,1.2209302325581395,0.3488372093023256
347500,7642100,31.337209302325583,8.953488372093023
347700,7642100,23,3
347900,7642100,20,2
348300,7642500,15.709090909090909,4.363636363636363
348300,7642300,1.309090909090909,0.36363636363636365
348300,7642100,0.9818181818181818,0.2727272727272727
348500,7642100,9.130434782608695,4.565217391304348
348500,7642300,4.869565217391305,2.4347826086956523
348700,7642100,25,6
348900,7642300,11.88679245283019,3.3962264150943398
348900,7642100,9.11320754716981,2.6037735849056602
349100,7642100,18,5
349300,7642300,3.6923076923076925,1.2307692307692308
349300,7642100,1.978021978021978,0.6593406593406593
349500,7642100,6.329670329670329,2.10989010989011
349700,7642100,0.7457627118644068,0.13559322033898305
349900,7642100,21.25423728813559,3.864406779661017
350100,7642100,10.636363636363637,4.909090909090909
350100,7642300,2.3636363636363638,1.0909090909090908
351500,7642100,15.75,10.5
351500,7642300,2.25,1.5
351700,7642100,13,8
335700,7642700,2.391304347826087,0.43478260869565216
335700,7643100,0.4782608695652174,0.08695652173913043
336100,7642500,0.717391304347826,0.13043478260869565
336100,7642300,2.869565217391304,0.5217391304347826
336100,7642700,0.717391304347826,0.13043478260869565
335900,7643100,0.717391304347826,0.13043478260869565
335700,7642900,1.673913043478261,0.30434782608695654
336100,7643500,0.717391304347826,0.13043478260869565
336100,7642900,0.717391304347826,0.13043478260869565
338100,7642500,2.4242424242424243,1.0909090909090908
338100,7642900,1.8181818181818181,0.8181818181818182
338100,7643100,1.5151515151515151,0.6818181818181818
338100,7642300,11.515151515151516,5.181818181818182
338300,7642300,2.727272727272727,1.2272727272727273
341100,7642300,2.6444444444444444,0.6611111111111111
341500,7642300,57.044444444444444,14.261111111111111
341300,7642300,8.311111111111112,2.077777777777778
341700,7642300,70,16
341900,7642300,28,9
342100,7642300,25,6
342300,7642300,40,9
342500,7642300,41.3587786259542,16.35114503816794
342700,7642300,1.6412213740458015,0.648854961832061
347700,7642300,14,5
347900,7642300,19,3
348100,7642300,25,4
348700,7642300,32,7
349100,7642300,12,8
349700,7642300,6.059701492537314,2.925373134328358
349900,7642300,22.940298507462686,11.074626865671641
336300,7642700,0.3392857142857143,0.14285714285714285
336300,7642500,1.6964285714285714,0.7142857142857143
337100,7642700,2.0357142857142856,0.8571428571428571
337500,7642900,1.0178571428571428,0.42857142857142855
336900,7642700,0.3392857142857143,0.14285714285714285
336700,7642700,1.3571428571428572,0.5714285714285714
337300,7643100,0.6785714285714286,0.2857142857142857
336500,7642500,0.6785714285714286,0.2857142857142857
336700,7643300,2.375,1
337100,7643300,1.3571428571428572,0.5714285714285714
336500,7643100,0.6785714285714286,0.2857142857142857
337300,7642700,0.3392857142857143,0.14285714285714285
337700,7643300,1.0178571428571428,0.42857142857142855
336900,7643300,4.071428571428571,1.7142857142857142
336500,7642900,1.0178571428571428,0.42857142857142855
340900,7642700,4.5,0.75
340900,7642500,7.5,1.25
341500,7642500,31,4
341700,7642500,33,6
342100,7642500,1.669172932330827,0.5413533834586466
341900,7642500,35.330827067669176,11.458646616541353
342300,7642500,17,3
342500,7642500,18.273684210526316,4.568421052631579
342700,7642500,9.726315789473684,2.431578947368421
348100,7642500,35.525925925925925,6.45925925925926
347900,7642500,8.474074074074075,1.5407407407407407
348500,7642500,22,7
348700,7642500,26,8
348900,7642500,17,7
349100,7642500,15.789473684210526,7.894736842105263
349300,7642700,2.3684210526315788,1.1842105263157894
349100,7642700,1.8421052631578947,0.9210526315789473
349500,7642500,6.644444444444445,4.6
349700,7642700,1.1555555555555554,0.8
349700,7642500,5.2,3.6
350100,7642500,6.666666666666667,2.6666666666666665
350300,7642500,1.7777777777777777,0.7111111111111111
349900,7642500,11.555555555555555,4.622222222222222
350500,7643100,2.9779411764705883,1.4558823529411764
350700,7643100,4.632352941176471,2.264705882352941
351700,7642500,0.33088235294117646,0.16176470588235295
350900,7642700,2.3161764705882355,1.1323529411764706
350500,7642900,34.74264705882353,16.985294117647058
358900,7642700,13.150943396226415,6.962264150943396
358900,7642500,1.6037735849056605,0.8490566037735849
358900,7642900,2.2452830188679247,1.1886792452830188
375900,7643100,1.1071428571428572,0.5714285714285714
375700,7642900,15.130952380952381,7.809523809523809
375700,7642700,1.1071428571428572,0.5714285714285714
375500,7642500,1.1071428571428572,0.5714285714285714
375700,7642500,4.059523809523809,2.0952380952380953
375700,7643100,5.904761904761905,3.0476190476190474
375500,7642900,0.7380952380952381,0.38095238095238093
375700,7643300,1.8452380952380953,0.9523809523809523
341100,7642700,12,4
341300,7642700,22,8
341500,7642700,28,5
341700,7642700,36,13
341900,7642700,64,23
342100,7642700,23,14
347900,7642700,1.1945701357466063,0.47058823529411764
347900,7642900,64.8054298642534,25.529411764705884
348100,7642700,5.8125,2.4375
348100,7642900,25.1875,10.5625
348300,7642700,25,17
348500,7642700,29,7
348700,7642700,8.526315789473685,2.1315789473684212
348900,7642700,3.473684210526316,0.868421052631579
350300,7642900,2.8,1.575
349900,7643100,0.4,0.225
350100,7642700,9.6,5.4
349900,7642900,1.2,0.675
349900,7642700,2,1.125
339900,7642900,12,3
340300,7642900,1.1538461538461537,0.07692307692307693
340100,7642900,13.846153846153847,0.9230769230769231
341300,7642900,38.038709677419355,11.238709677419354
340900,7642900,0.8516129032258064,0.25161290322580643
341100,7642900,5.109677419354838,1.5096774193548388
341500,7642900,10.5,2.5
341700,7642900,10.5,2.5
341900,7642900,30,11
342100,7643100,0.6666666666666666,0.3333333333333333
342100,7642900,11.333333333333334,5.666666666666667
346300,7642900,1.5166666666666666,0.5833333333333334
346100,7642900,11.266666666666667,4.333333333333333
345700,7642900,0.21666666666666667,0.08333333333333333
348300,7642900,20,3
348700,7642900,9.513513513513514,1.7837837837837838
348500,7643100,5.621621621621622,1.054054054054054
348700,7643100,0.8648648648648649,0.16216216216216217
348900,7642900,22,11
349300,7642900,5.115384615384615,1.8846153846153846
349100,7643100,4.019230769230769,1.4807692307692308
349100,7642900,9.865384615384615,3.6346153846153846
349700,7643100,1.4534883720930232,0.46511627906976744
349500,7643300,1.4534883720930232,0.46511627906976744
349500,7643100,13.953488372093023,4.465116279069767
349500,7642900,7.558139534883721,2.4186046511627906
349700,7643300,0.5813953488372093,0.18604651162790697
359100,7642900,10.5,4.375
359100,7643100,1.5,0.625
338900,7643300,2.4,0.8
339500,7643300,5.142857142857143,1.7142857142857142
339100,7643300,1.3714285714285714,0.45714285714285713
339300,7643300,0.6857142857142857,0.22857142857142856
339500,7643100,2.4,0.8
340100,7643100,24.23404255319149,6.414893617021277
339900,7643100,9.76595744680851,2.5851063829787235
340300,7643300,27.076923076923077,8.703296703296703
340300,7643100,0.9230769230769231,0.2967032967032967
340700,7643300,16.875,4.05
340500,7643300,6.25,1.5
340700,7643100,1.875,0.45
340900,7643100,27,7
341100,7643100,24,9
341300,7643100,16,2
341500,7643300,12.352941176470589,2.7450980392156863
341500,7643100,1.411764705882353,0.3137254901960784
341700,7643300,4.235294117647059,0.9411764705882353
342700,7643500,1.4893617021276595,0.3191489361702128
342900,7643100,0.2978723404255319,0.06382978723404255
342500,7643500,1.7872340425531914,0.3829787234042553
342500,7643100,1.4893617021276595,0.3191489361702128
342700,7643300,0.5957446808510638,0.1276595744680851
342900,7643300,2.6808510638297873,0.574468085106383
342700,7643100,2.0851063829787235,0.44680851063829785
342900,7643500,1.1914893617021276,0.2553191489361702
342500,7643300,2.382978723404255,0.5106382978723404
343300,7643300,2.046153846153846,0
343500,7643100,4.676923076923077,0
343500,7643300,12.276923076923078,0
343900,7643300,3.5526315789473686,0.7105263157894737
343900,7643100,11.447368421052632,2.289473684210526
344100,7643500,29.615384615384617,10.153846153846153
344100,7643300,5.048076923076923,1.7307692307692308
344100,7643100,0.33653846153846156,0.11538461538461539
344500,7643500,1.0196078431372548,0.3137254901960784
345100,7643100,11.980392156862745,3.6862745098039214
345900,7643500,1.1111111111111112,0.3968253968253968
345700,7643500,2.6666666666666665,0.9523809523809523
345300,7643300,3.7777777777777777,1.3492063492063493
345900,7643100,0.4444444444444444,0.15873015873015872
345900,7643700,1.5555555555555556,0.5555555555555556
345300,7643100,2.888888888888889,1.0317460317460319
345900,7643300,1.1111111111111112,0.3968253968253968
345300,7643500,0.4444444444444444,0.15873015873015872
346300,7643300,16.078651685393258,5.955056179775281
346100,7643100,4.853932584269663,1.797752808988764
346300,7643500,1.5168539325842696,0.5617977528089888
346300,7643700,0.30337078651685395,0.11235955056179775
346300,7643100,4.247191011235955,1.5730337078651686
347900,7643100,22.321428571428573,3.5714285714285716
347100,7643100,0.8928571428571429,0.14285714285714285
347700,7643100,0.5952380952380952,0.09523809523809523
346500,7643100,1.1904761904761905,0.19047619047619047
348100,7643100,35,10
348300,7643100,29,6
339900,7643300,34.17142857142857,7.0095238095238095
339700,7643300,4.828571428571428,0.9904761904761905
340100,7643300,33,10
340900,7643300,20,6
341100,7643300,19.666666666666668,1.9666666666666666
341300,7643300,0.3333333333333333,0.03333333333333333
343700,7643300,30,3
346500,7643300,1.7037037037037037,0.2962962962962963
346900,7643500,0.5679012345679012,0.09876543209876543
346500,7644300,11.641975308641975,2.0246913580246915
347100,7644300,5.679012345679013,0.9876543209876543
347100,7643300,2.5555555555555554,0.4444444444444444
346700,7643300,0.8518518518518519,0.14814814814814814
347900,7643300,4.258064516129032,0.7096774193548387
347900,7643500,1.1612903225806452,0.1935483870967742
347700,7643500,1.935483870967742,0.3225806451612903
347500,7643300,1.935483870967742,0.3225806451612903
347500,7643700,2.7096774193548385,0.45161290322580644
348100,7643500,1.180327868852459,0.32786885245901637
348100,7643700,1.7704918032786885,0.4918032786885246
348100,7643300,15.049180327868852,4.180327868852459
348500,7643700,0.3178294573643411,0.06976744186046512
348300,7643500,5.72093023255814,1.255813953488372
348700,7643700,0.3178294573643411,0.06976744186046512
348300,7643700,0.9534883720930233,0.20930232558139536
348300,7643300,33.689922480620154,7.395348837209302
336900,7643500,9.387755102040817,5.63265306122449
336700,7643700,0.8163265306122449,0.4897959183673469
336700,7643500,1.2244897959183674,0.7346938775510204
336900,7643700,8.571428571428571,5.142857142857143
337100,7643500,26,5
337500,7643500,2.7,0.45
337300,7643500,9.3,1.55
338300,7643500,1.927007299270073,0.656934306569343
338700,7643700,3.5328467153284673,1.2043795620437956
338700,7643900,38.54014598540146,13.138686131386862
339500,7643700,1.219626168224299,0.43457943925233644
339500,7643500,2.032710280373832,0.7242990654205608
339500,7643900,83.74766355140187,29.8411214953271
339900,7643500,87.70731707317073,28.29268292682927
339700,7643500,5.2926829268292686,1.7073170731707317
340100,7643500,61,22
340300,7643500,41,15
340500,7643500,43,22
340700,7643500,27,5
340900,7643500,24,4
341100,7643500,27,8
341500,7643500,8,3
341300,7643500,8,3
341700,7644100,9.658536585365853,3.2195121951219514
341900,7643500,0.8780487804878049,0.2926829268292683
342100,7643500,0.5853658536585366,0.1951219512195122
342100,7644100,0.2926829268292683,0.0975609756097561
341700,7643500,0.5853658536585366,0.1951219512195122
343500,7643500,43.27217125382263,7.7889908256880735
343300,7643500,6.72782874617737,1.2110091743119267
343700,7643500,45,12
343900,7643500,31,10
344300,7643500,15,1
349700,7643700,0.6774193548387096,0.41935483870967744
349100,7643900,1.3548387096774193,0.8387096774193549
349700,7643900,1.0161290322580645,0.6290322580645161
349300,7643700,0.3387096774193548,0.20967741935483872
349100,7644100,3.3870967741935485,2.096774193548387
349100,7643700,2.370967741935484,1.467741935483871
349300,7643500,1.3548387096774193,0.8387096774193549
349300,7644700,1.3548387096774193,0.8387096774193549
349100,7643500,0.6774193548387096,0.41935483870967744
349300,7643900,2.032258064516129,1.2580645161290323
349700,7644300,1.3548387096774193,0.8387096774193549
349500,7643900,0.3387096774193548,0.20967741935483872
349700,7643500,1.6935483870967742,1.0483870967741935
349100,7644700,0.3387096774193548,0.20967741935483872
349100,7644300,1.0161290322580645,0.6290322580645161
349300,7644300,1.6935483870967742,1.0483870967741935
350300,7643700,6.582089552238806,2.8208955223880596
349900,7643700,0.9402985074626866,0.40298507462686567
350100,7643700,8.149253731343284,3.4925373134328357
350300,7643500,1.5671641791044777,0.6716417910447762
350100,7643500,2.5074626865671643,1.0746268656716418
349900,7643500,1.2537313432835822,0.5373134328358209
351100,7644300,1.4285714285714286,0.35714285714285715
351100,7644500,4,1
350900,7643900,1.4285714285714286,0.35714285714285715
350900,7644100,0.8571428571428571,0.21428571428571427
351300,7644700,1.4285714285714286,0.35714285714285715
351900,7643700,1.4285714285714286,0.35714285714285715
350900,7644300,0.5714285714285714,0.14285714285714285
351300,7644500,1.1428571428571428,0.2857142857142857
351500,7643500,1.1428571428571428,0.2857142857142857
350900,7644700,1.4285714285714286,0.35714285714285715
352100,7643500,1.1428571428571428,0.2857142857142857
357700,7643900,7.547169811320755,3.7735849056603774
357900,7643500,1.509433962264151,0.7547169811320755
357900,7644100,0.7547169811320755,0.37735849056603776
357900,7644300,4.150943396226415,2.0754716981132075
357500,7644300,1.8867924528301887,0.9433962264150944
357900,7643900,1.509433962264151,0.7547169811320755
357700,7644100,2.641509433962264,1.320754716981132
