SP95,x,y,nbStations
1.449,784884.5715623433,6546260.651969961,1
1.49,436343.4620661007,6583289.425085267,1
1.409,779335.4584764274,6328956.922560342,1
1.389,377792.755332583,6286751.519982644,1
1.458,770393.1077020598,6439247.458474393,1
1.38,697030.4859041369,6873117.85856803,1
1.436,702853.6983004789,6191611.921939852,1
1.48,283138.2966916796,6835116.062906937,1
1.314,505697.1645515399,6287979.746530149,1
1.452,409381.4138405924,6262477.540143833,1
1.331,670962.8779256281,6872371.523426065,1
1.39,415664.1032251888,6416098.050852005,1
1.425,907630.5216481071,6566555.178135214,1
1.345,914034.9769484763,6454741.006940281,1
1.335,1038043.3814372387,6767243.904615991,1
1.442,304290.0357393866,6697879.278009151,1
1.374,890468.6777764116,6265716.254827946,1
1.409,715140.6181550398,6556053.2171120485,1
1.545,1163087.4542839243,6131308.412294297,1
1.364,437730.72371337336,6423334.745104609,1
1.354,547447.9172228669,6259022.166037987,1
1.383,713369.7898515228,6507926.958536961,1
1.459,821910.9156045354,6507886.405687953,1
1.53,474166.68162066047,6850105.491437545,1
1.297,351996.06080605777,6776462.098572458,1
1.399,947548.824598816,6237624.473633146,1
1.331,336977.0801559319,6736794.195269865,1
1.437,706850.8941804724,6437643.203036443,1
1.469,376056.23595062195,6893168.745589086,1
1.307,893949.3528567019,6622470.915882517,1
1.299,509601.1366525337,6345340.783037127,1
1.349,423911.7800370617,6428007.178572682,1
1.349,610983.5261040335,7039608.836991834,1
1.399,843489.320273235,6384818.758268761,1
1.352,655619.0736490178,6901046.187370867,1
1.354,599766.3944926878,7067883.5128821405,1
1.322,564251.3421299242,6276606.309494547,1
1.329,363920.49702725234,6694136.975330567,1
1.369,696416.0372122211,6810917.24888247,1
1.329,452323.82311006996,6594760.412425123,1
1.33,414486.21833092294,6522959.649039049,1
1.429,549657.0390978043,6903102.957549023,1
1.349,877335.6428217081,6493775.9100340465,1
1.34,641266.9265686205,6872333.125135284,1
1.379,654424.8194175041,6433209.377798522,1
1.336,461071.45174446184,6674744.062499447,1
1.349,806051.6931986959,6487496.648288133,1
1.385,374950.4939676712,6891187.641319917,1
1.45,880938.1507757915,6355039.859640133,1
1.305,147274.80207897874,6837538.933908974,1
1.333,548740.2024376341,6669812.194111374,1
1.37,651906.6619786186,6882566.44704607,1
1.389,694793.0219327066,6702928.299667403,1
1.45,489159.6016399369,6227921.967436402,1
1.479,421373.0673519043,6434518.923424393,1
1.388,715695.3859859707,6462609.09551991,1
1.333,832287.7864459851,6291037.907198342,1
1.352,988227.7355782524,6736818.107681233,1
1.304,557220.27023525,6327699.213414146,1
1.303,563675.7651935441,6530267.050488577,1
1.419,670957.2336609827,6603746.4724808065,1
1.308,946689.032348383,6499950.580881612,1
1.344,602586.5255126227,7009293.848448834,1
1.339,886645.8999968984,6526882.00961726,1
1.364,850771.0321563472,6695314.417940027,1
1.306,349905.8761046045,6263319.810380872,1
1.343,169041.29985428974,6823935.1281696325,1
1.349,679550.912648965,6154554.337887487,1
1.325,1044281.6117158093,6842250.160454741,1
1.369,846171.2437756618,6860198.549931085,1
1.345,1057351.6540057475,6881700.620720269,1
1.356,632249.6034920732,6317676.238182214,1
1.389,543289.4201561247,6724002.360968172,1
1.363,576724.0228269277,6724718.728106418,1
1.357,588346.3300634085,6300785.687287106,1
1.5,415149.0780190211,6425289.605212691,1
1.303,549834.0194468023,6560675.636203691,1
1.369,832331.3527564558,6544702.715160908,1
1.349,678347.1714116529,7038448.295223997,1
1.45,646903.1608085947,6235543.070830672,1
1.293,397491.0051755503,6674099.4190838,1
1.29,781257.370127041,6279780.93927648,1
1.302,565681.2528759696,6531511.123714883,1
1.379,135480.8976216904,6853817.826041699,1
1.457,889466.7676057897,6660828.882271331,1
1.367,657368.7491976506,6875162.31238181,1
1.429,841880.3398502795,6517011.374366369,1
1.379,830872.7733276992,6461870.726209758,1
1.334,491821.73615738994,6678431.701993741,1
1.369,540598.2003758326,6919220.731589802,1
1.427,614237.3255385649,6403319.744983867,1
1.31,462124.84721685573,6243393.549783582,1
1.346,185384.04053019237,6864905.6666453285,1
1.459,446757.9362699229,6582275.987790384,1
1.353,563228.5858507914,6884110.212666018,1
1.325,1033451.489874885,6738686.6388665205,1
1.288,792904.8631653166,6287828.30776986,1
1.409,684152.6255295419,6509516.680044311,1
1.328,564777.9374932776,6925166.767295504,1
1.345,603467.0768219585,6695018.095922805,1
1.387,744880.5714086366,6737936.287268677,1
1.292,549661.8706926255,6874780.278346242,1
1.44,858969.2995765974,6716360.362672081,1
1.295,892571.9417873148,6510536.53295475,1
1.359,536538.0782108256,6687418.054085754,1
1.42,443141.24036478123,6302868.560031889,1
1.399,437571.2058096557,6659637.065355896,1
1.329,662761.7455092372,7046659.383255781,1
1.355,574930.1674887865,6252821.610392953,1
1.307,664740.343262322,6978879.063743034,1
1.399,752228.3335138154,6417362.9289395865,1
1.359,201009.27633526095,6865253.183094313,1
1.353,632259.1637034067,6325695.607420684,1
1.375,707679.9750151609,7035841.876058126,1
1.349,350183.6967728633,6837974.414210755,1
1.359,889128.641069761,6499376.572900767,1
1.469,838167.8165705141,6484845.568691691,1
1.49,512187.39444381045,6308779.382607594,1
1.44,1022638.5168689769,6777917.513068643,1
1.368,579835.8852654176,6307794.026758373,1
1.305,954575.2407215022,6903946.45804138,1
1.335,836688.4626682,6499918.470479984,1
1.45,677212.3673600922,6354449.926997836,1
1.328,277178.8336642006,6837104.336769311,1
1.42,652093.9640984498,6862289.535831412,1
1.319,1047852.4600748874,6869741.435906128,1
1.369,545519.3815743757,6912220.489308699,1
1.309,1025636.0115136476,6784512.88125385,1
1.474,476051.0866535895,6371275.585797037,1
1.329,358883.3760627832,6693820.226391883,1
1.333,659264.3517632822,6846342.281610612,1
1.371,854107.5419589954,6645462.141569777,1
1.29,381980.4285582297,6603853.568384461,1
1.329,1019777.7755287604,6734029.956394913,1
1.479,614508.352269171,6403770.753143722,1
1.349,372706.16351456224,6766007.854770345,1
1.339,159836.161983005,6776324.312530955,1
1.51,639550.6813231374,6864391.055112235,1
1.329,359507.1004833772,6592933.743562964,1
1.296,811791.3848973176,6391320.581273287,1
1.362,580473.0994490662,6919236.517521838,1
1.378,675713.3111062156,6828109.063386889,1
1.32,491520.2038200904,6441497.698830286,1
1.3,669287.0599862238,6865875.908182455,1
1.329,668086.8514709292,7071439.914824614,1
1.359,332646.6249045536,6654672.389175695,1
1.3,919478.7975317296,6429632.771160875,1
1.29,502388.03080334375,6421291.694874841,1
1.444,333842.952476801,6610963.3371014865,1
1.446,420615.7210822173,6641447.519196453,1
1.34,714841.7742138616,7066693.369600407,1
1.419,571597.6215549982,6277838.202913993,1
1.449,403839.835956279,6898333.68859303,1
1.335,911690.2233025776,6453735.7088095695,1
1.379,657825.8082525639,6922036.209884451,1
1.317,454948.4891086498,6242992.261646116,1
1.379,997223.782000886,6540387.211771397,1
1.305,671750.9741493881,6875221.198128511,1
1.296,379813.38813046576,6850789.582459225,1
1.358,684581.1694124546,6812050.338675473,1
1.339,995010.1622959625,6900260.724476123,1
1.297,733641.1336539324,6966996.420936326,1
1.322,390649.55272632197,6628034.507138965,1
1.358,638017.3150917923,6814116.1793026235,1
1.354,307386.0168029998,6649938.869960436,1
1.284,1022089.8963972172,6749772.853462155,1
1.355,641318.8599194941,6877320.797813163,1
1.329,453222.4096819034,6490442.563947893,1
1.339,316878.7212353506,6772580.54416962,1
1.292,436493.542450998,6399646.926943115,1
1.335,927049.976767271,6309726.090013834,1
1.352,754229.218846894,6256684.398046916,1
1.283,899584.3209762091,6251314.7041855045,1
1.349,690410.485919912,7046642.009717976,1
1.515,1224246.8976074532,6077823.505218273,1
1.506,1210234.430168997,6139025.478281665,1
1.304,567644.4219630181,6431938.496859644,1
1.35,531637.298148771,6527907.796458572,1
1.399,508262.2007402176,6708717.4210122945,1
1.294,1003625.1587425673,6267088.129858159,1
1.336,285908.51303130086,6732081.292117343,1
1.356,627551.508345297,6313635.518178642,1
1.399,877982.4080527199,6274918.670697584,1
1.447,969003.4314881742,6303580.33694219,1
1.331,868768.4458124798,6283896.237046874,1
1.349,337327.85578823107,6801963.107333941,1
1.376,1011555.0398563081,6828738.942498414,1
1.295,841357.3946714762,6472795.180499722,1
1.395,882044.8635231259,6692853.593303007,1
1.379,987360.9351364529,6690550.269990168,1
1.293,973547.2265237352,6668107.296372744,1
1.5,487615.1460861657,6592835.517891022,1
1.29,207961.1818785189,6772719.3302906,1
1.335,477493.55132748175,6854141.655398095,1
1.52,950026.0959880749,6569374.32843028,1
1.346,772500.0391920046,6280851.271591569,1
1.349,926643.7533665723,6510561.629982247,1
1.459,915896.4525229104,6374370.650525011,1
1.293,848459.3437106913,6421303.023341157,1
1.51,947262.3231228496,6534585.225465114,1
1.499,882285.4121811718,6655077.979660327,1
1.353,618766.1390392095,6749514.762228084,1
1.305,689899.3143973012,6171267.230289652,1
1.455,708426.4135075015,6437200.882969752,1
1.28,882119.5255426853,6254575.24666559,1
1.379,835105.704747457,6556964.199015943,1
1.32,570142.86531683,6275758.857911408,1
1.304,341260.0587346481,6276625.498705091,1
1.346,748142.6714171957,6319960.449045102,1
1.453,662845.7480124154,6869120.736699997,1
1.458,552361.6414356041,6939428.715340584,1
1.425,681324.8252810709,6380575.787142306,1
1.446,633427.6830613744,6197960.701500064,1
1.409,863424.713181637,6328221.045101003,1
1.369,772520.557782162,6752401.604238432,1
1.36,667603.2165505149,6385741.4808041165,1
1.379,516344.95550449437,6475906.903224886,1
1.305,559241.0593698667,6319896.46670469,1
1.299,609942.2995377878,6593672.456141237,1
1.46,728926.8732424064,6465583.1631054515,1
1.33,687190.876508641,7036510.69150791,1
1.47,1228745.9678223464,6200999.328510808,1
1.36,351975.04949132586,6685659.5825566165,1
1.319,461328.02776302584,6259215.221118518,1
1.294,926565.7413868225,6781325.947455056,1
1.292,606700.4731181827,6931829.244935253,1
1.464,831730.1027228582,6548670.695955214,1
1.499,727193.3152783657,6607057.669751965,1
1.385,666986.683847577,6862757.204749535,1
1.479,1044868.3132092035,6857666.219886938,1
1.49,558427.7654530378,6932819.750459821,1
1.304,698110.1516123863,6167477.809468425,1
1.302,769374.6254194601,6271257.730567215,1
1.502,1192853.0658275068,6081873.278779657,1
1.325,859866.6037633696,6367249.821155269,1
1.452,605188.6440499473,6695494.848169088,1
1.399,817367.2257679362,6753456.3424388105,1
1.329,348755.94503228855,6601407.08738742,1
1.341,1010655.9364294475,6745893.690008197,1
1.296,370313.6772969531,6795894.114909984,1
1.439,933023.8859056855,6848768.464173275,1
1.48,354928.6446797769,6600384.719622612,1
1.309,663584.861617273,6834981.150550005,1
1.418,926951.4667353986,6682944.423441937,1
1.439,867230.6854197131,6332877.545508161,1
1.48,247286.64360921463,6846254.657210595,1
1.369,534352.3498761536,6703599.408686427,1
1.382,619345.6114513748,6759063.537918183,1
1.297,690322.9513005645,7037061.409102138,1
1.429,911451.1512789006,6236123.558545064,1
1.345,648685.971586544,6834092.849454787,1
1.399,817895.1769939844,6983489.058017651,1
1.307,686493.6468829664,6859454.236099026,1
1.335,715308.1782470548,6519728.708338327,1
1.375,666092.3108478432,6872881.778376076,1
1.339,431588.3390557908,6804894.74057825,1
1.369,914079.9523207264,6910469.639985179,1
1.359,717558.1331836066,7042539.1851136135,1
1.376,591138.129624649,6594203.133605386,1
1.347,598757.7395166222,6410582.006994331,1
1.5,561183.1598754786,6526167.568677756,1
1.328,665729.4608295792,6505479.493598787,1
1.51,566465.8206864197,6277724.589574116,1
1.369,394012.91411284555,6310594.660977648,1
1.34,891333.9617764889,6312217.482282052,1
1.309,650812.3510437395,6841412.239264595,1
1.372,986830.9523390622,6236490.143399507,1
1.299,238045.28917019872,6791904.3654456865,1
1.423,1002652.7691207085,6285846.850282888,1
1.322,323675.7899885196,6633514.198855335,1
1.315,390789.0843237458,6920262.443724877,1
1.369,441343.94319445034,6409449.905670517,1
1.369,574680.7198439566,6483334.973495012,1
1.48,504266.3214256522,6671837.730845368,1
1.48,1230940.3288114602,6112093.414759927,1
1.295,862404.8401861056,6473867.705898737,1
1.298,348820.6020968774,6823531.724134263,1
1.338,544320.5961060998,6766792.068596548,1
1.337,703061.5369674922,7033600.673670162,1
1.29,452063.5437260219,6901031.55931014,1
1.306,428103.53053637967,6252530.633575805,1
1.309,806423.5874706531,6619262.531306478,1
1.389,811549.4317264054,6391538.462001438,1
1.42,975991.3495645255,6276181.218304464,1
1.304,933376.0525407289,6839992.640365117,1
1.296,505504.5415770422,6419680.184130615,1
1.356,900910.0972527398,6291611.347356207,1
1.466,485169.27740207734,6818809.991067276,1
1.306,606656.0952122333,6493319.920426875,1
1.475,1046280.3663363801,6331027.940446545,1
1.529,1175711.9747288164,6124140.131297336,1
1.43,249869.99400167423,6798006.529401492,1
1.379,419148.80343507626,6776105.767975328,1
1.292,414936.98446216754,6402148.8190468,1
1.376,879090.2078196281,6500881.7110588895,1
1.348,928124.6697979028,6921920.672510122,1
1.299,713638.019780826,6245552.122421449,1
1.306,636017.3918993749,6531926.265795312,1
1.349,915321.0127515788,6845526.227917454,1
1.469,889589.9368986585,6669417.341271063,1
1.369,812107.8869474389,6893112.832922137,1
1.42,687205.8578106258,6179613.835021948,1
1.329,494166.91128230246,6760659.867739698,1
1.359,727964.4523021178,6605950.606433317,1
1.299,199931.01258008194,6779752.921877362,1
1.379,626935.8175145584,6238394.196024977,1
1.293,310194.92499024636,6655851.89072387,1
1.35,704145.7882121452,6236756.73336536,1
1.369,622554.2398665585,6390246.391645785,1
1.546,968817.2563520258,6506926.455269975,1
1.319,459622.640932988,6903716.642142571,1
1.47,806045.5763159201,6623365.719441603,1
1.53,837959.9165814186,6293492.642763765,1
1.352,659197.6035204986,6829562.811028503,1
1.298,492020.60842785356,6353651.361875224,1
1.349,933386.708182466,6497144.773786824,1
1.399,400443.960879286,6786932.249685722,1
1.442,780531.7172442954,6611308.948470075,1
1.344,403092.3178741235,6756645.631961154,1
1.289,364336.64306450513,6575720.645163799,1
1.301,163477.02474680997,6792788.687681442,1
1.336,656610.9310292125,6666017.6145388335,1
1.419,696121.173903866,6650089.761966639,1
1.54,318725.99727391737,6827092.715493979,1
1.369,926177.7200738422,6691363.14266008,1
1.45,525565.4287274531,6788663.716878777,1
1.339,373029.8443439386,6804535.535358203,1
1.355,841682.795750037,6413590.612646613,1
1.291,940454.7273671927,6336017.017539026,1
1.349,805653.7037553,6458086.726198339,1
1.354,614741.5463070091,6877303.56495305,1
1.31,432153.51272446895,6587251.152230883,1
1.369,685304.1054087231,6910950.8290732,1
1.452,673367.4263345617,6415371.805629095,1
1.369,783075.9641781554,6438083.353185892,1
1.449,843129.7757652221,6384847.235795839,1
1.44,885516.2762051161,6538513.355143145,1
1.369,569002.5193511882,6314463.550798664,1
1.484,960137.7643843926,6285859.89317816,1
1.339,1000059.8313465463,6877677.1828857,1
1.369,739585.6055764557,6526722.58673014,1
1.34,605272.951715618,6696048.998379387,1
1.314,668377.796865846,6366075.159112481,1
1.468,1183791.932430345,6109331.621166936,1
1.339,483238.38995159284,6582211.389062007,1
1.28,777789.4421684358,6330033.5959620485,1
1.325,433783.81486993446,6892606.899925984,1
1.349,526318.3009420983,6788974.932248683,1
1.429,458060.5691144732,6563046.015713689,1
1.5,360788.1148861434,6608840.750152063,1
1.359,662643.1469628601,6325665.599617448,1
1.292,376151.12898066686,6413491.533852126,1
1.289,540891.8314220952,6741985.253911613,1
1.36,654955.6294880263,6872290.5552487,1
1.342,349619.33483909036,6636065.245182961,1
1.305,927926.9457199047,6522166.372113794,1
1.306,655681.9717270075,6234684.903236938,1
1.348,709390.3762617572,6995409.000820698,1
1.296,525013.1709192081,6854182.493484598,1
1.315,367640.8417632496,6958113.344255267,1
1.329,876534.0309568547,6274656.060983878,1
1.304,667849.7725543884,6582316.418372934,1
1.349,986440.2743127522,6906606.0659346385,1
1.299,976811.5130530912,6795272.343598396,1
1.349,529261.4142627509,6294732.607582451,1
1.355,828931.8512279474,6340870.8950730655,1
1.349,597087.4763835898,6632308.721002479,1
1.484,623750.6588778539,6849932.232272671,1
1.31,530948.6061572577,6336704.93673035,1
1.379,655886.2573606218,6424356.638242006,1
1.315,627863.6664718883,6825753.080686178,1
1.349,849800.4644214725,6492878.615777403,1
1.49,553853.0355602009,6241977.718408153,1
1.379,1016531.5219051566,6325241.696581097,1
1.291,402438.4742840101,6422969.437709608,1
1.301,911716.7130289697,6454802.303439859,1
1.3,799329.3685491149,6876304.8467884455,1
1.314,667245.8976079657,6362859.284126786,1
1.5,554477.3506406371,6478890.485687655,1
1.349,558324.2334494446,6546893.887049841,1
1.326,426386.6279247858,6585729.788024921,1
1.459,452143.69261512434,6712126.14956226,1
1.499,917915.4337424441,6499578.224006753,1
1.371,365321.8710809973,6898293.913386537,1
1.309,690647.4860076491,6794525.107913296,1
1.351,490110.8452275917,6770587.588982187,1
1.318,480520.0253772179,6510412.716774866,1
1.328,302999.59861756687,6744161.657866928,1
1.296,461454.3003293734,6640822.744834772,1
1.459,714347.0849719429,6724308.2786584655,1
1.302,781228.9938206926,6798415.130929701,1
1.291,312741.69433949696,6739061.938702534,1
1.294,441563.60946478136,6387873.255223615,1
